Re,E_total,E_modes_sum,modal_coverage,domain_area,A10,A20,A30,A40,A50,A60,A70,A80,mode2_fraction,fourier_mode2_fraction,temporal_fraction,dominant_i,dominant_j,reconstruction_rmse,Efrac_0_0,Efrac_0_1,Efrac_0_2,Efrac_0_3,Efrac_0_4,Efrac_1_0,Efrac_1_1,Efrac_1_2,Efrac_1_3,Efrac_1_4,Efrac_2_0,Efrac_2_1,Efrac_2_2,Efrac_2_3,Efrac_2_4,Efrac_3_0,Efrac_3_1,Efrac_3_2,Efrac_3_3,Efrac_3_4,Efrac_4_0,Efrac_4_1,Efrac_4_2,Efrac_4_3,Efrac_4_4,Efrac_5_0,Efrac_5_1,Efrac_5_2,Efrac_5_3,Efrac_5_4,c_0_0,c_0_1,c_0_2,c_0_3,c_0_4,c_1_0,c_1_1,c_1_2,c_1_3,c_1_4,c_2_0,c_2_1,c_2_2,c_2_3,c_2_4,c_3_0,c_3_1,c_3_2,c_3_3,c_3_4,c_4_0,c_4_1,c_4_2,c_4_3,c_4_4,c_5_0,c_5_1,c_5_2,c_5_3,c_5_4,native_c_0_0,native_c_0_1,native_c_0_2,native_c_0_3,native_c_0_4,native_c_1_0,native_c_1_1,native_c_1_2,native_c_1_3,native_c_1_4,native_c_2_0,native_c_2_1,native_c_2_2,native_c_2_3,native_c_2_4,native_c_3_0,native_c_3_1,native_c_3_2,native_c_3_3,native_c_3_4,native_c_4_0,native_c_4_1,native_c_4_2,native_c_4_3,native_c_4_4,native_c_5_0,native_c_5_1,native_c_5_2,native_c_5_3,native_c_5_4,basis_type,geometry,lx,ly,energy_final
500,0.2533937944412381,0.25339379444123805,0.9999999999999998,1.0,0.0011208007242559104,0.6835451527575223,-0.010057607297197471,-0.18076728941900413,-0.01931216190368794,-0.006852881106111383,0.0,0.0,0.9219522855494706,0.9219522855494706,0.012538718398043495,1,0,1.6262965166217066e-16,2.4787392016892585e-06,3.860348069705975e-06,6.146759665649841e-06,3.291719681698258e-07,1.5822942170891972e-07,0.9219522855494706,0.006484574219364141,0.00016037097499147906,6.335235828351875e-05,8.112223042096909e-06,0.00019960130587984412,0.00026746474624030043,4.725153517648601e-06,4.6445904091251217e-07,2.1548933744916922e-07,0.06447832117584026,0.004761302055321247,0.00045835341796119646,4.3793884114836286e-05,2.3638781252599837e-05,0.0007359288300975833,4.368398571713754e-06,6.8516887264548134e-06,1.7621891052609862e-09,9.368301084688615e-07,9.266600146632403e-05,0.00016512886373719904,7.024525670170537e-05,1.0144420135214161e-06,3.308884402666503e-06,0.0011208007242559104,0.001978067992003011,-0.002496037463819299,-0.0005776162533663422,-0.00040047148991690274,0.6835451527575223,0.08107159469951258,-0.012749432908381734,0.008013262619498158,-0.002867463672300369,-0.010057607297197471,0.016464981862011584,-0.002188446553292397,-0.0006861225509757268,-0.0004673485246702866,-0.18076728941900413,0.06946896844717695,0.021554016959471692,0.006662461547859989,0.004894862808113288,-0.01931216190368794,0.002104210150834021,0.0026352801784452744,4.226240806698509e-05,0.0009744474042896753,-0.006852881106111383,-0.012937175789814256,0.008437941013575275,0.0010140085030152389,0.0018313391539079753,0.0011208007242559104,0.0019780679920030353,-0.0024960374638193206,-0.00057761625336635,-0.0004004714899168557,0.6835451527575227,0.08107159469951267,-0.012749432908381634,0.008013262619498227,-0.0028674636723003116,-0.010057607297197563,0.01646498186201159,-0.0021884465532924055,-0.0006861225509757559,-0.0004673485246703638,-0.18076728941900405,0.06946896844717697,0.02155401695947167,0.006662461547860008,0.004894862808113282,-0.019312161903688035,0.002104210150834066,0.0026352801784452692,4.226240806685412e-05,0.0009744474042895964,-0.00685288110611134,-0.012937175789814287,0.008437941013575295,0.0010140085030152686,0.001831339153907919,fourier,square,1.0,1.0,0.2533937944412381
500,0.25135996529835686,0.2513599652983569,1.0000000000000002,2.0,0.013532801331710309,0.6770392816405874,-0.059645789969266116,-0.17906369409763506,0.02166780344423254,-0.010695024513118554,0.0,0.0,0.9118042890010676,0.9118042890010676,0.01581258362008594,1,0,1.5193830610105142e-16,0.0003642917273364564,0.0011112520583049543,6.126901326493564e-07,4.643035093150007e-06,3.76951193368666e-09,0.9118042890010676,0.004137739519870084,6.49018195977694e-05,3.9798102913574487e-05,1.6922063646702047e-06,0.007076744016961922,0.0018306141815346776,7.942305349505381e-06,1.7210102090038713e-05,4.766239868779557e-07,0.06378065517679521,0.007449397439873749,0.00028322311786124673,5.053537239014112e-05,1.4398679752076655e-05,0.0009339070872734651,3.0934026062478427e-08,6.978732613242573e-05,1.278837869759057e-07,8.851580633678167e-07,0.00022752937047957665,0.0006563271079058166,6.90356598484747e-05,5.681416216608451e-08,1.8917115335486838e-06,0.013532801331710309,0.033425994603796666,0.0007848713792243616,0.00216062318778008,-6.156311846692696e-05,0.6770392816405874,0.06449998642257793,-0.008078049052065859,0.00632570937280445,-0.0013043817433576127,-0.059645789969266116,-0.04290189353141591,0.0028258645381834045,-0.004159774351636545,0.0006922548340084233,-0.17906369409763506,0.08654433042043445,0.01687494629055695,0.007128132841165466,0.00380486616995875,0.02166780344423254,-0.00017635844995466526,-0.008376572061389228,0.0003585797777705046,-0.0009433839093215342,-0.010695024513118554,-0.025688468935892383,0.00833133868327576,-0.00023900465125618138,0.0013791309516174286,0.013532801331710365,0.033425994603796694,0.0007848713792244495,0.002160623187780021,-6.156311846687232e-05,0.6770392816405871,0.06449998642257784,-0.008078049052065916,0.006325709372804435,-0.0013043817433574835,-0.059645789969266096,-0.04290189353141584,0.0028258645381833993,-0.004159774351636461,0.0006922548340084697,-0.17906369409763506,0.08654433042043455,0.01687494629055696,0.007128132841165476,0.003804866169958754,0.021667803444232567,-0.0001763584499547225,-0.008376572061389208,0.00035857977777047426,-0.0009433839093214783,-0.010695024513118535,-0.025688468935892272,0.008331338683275845,-0.00023900465125616718,0.0013791309516174282,fourier,rectangular,2.0,1.0,0.25135996529835686
500,0.2603402002231292,0.2603402002231291,0.9999999999999996,0.5,0.025094778942381993,0.6033725065655511,0.00017563161706826702,-0.12998315074003264,-0.00782120529349298,-0.0003463672286469766,0.0,0.0,0.6991973989556227,0.6991973989556227,0.2670262394598714,1,0,1.49420048971973e-16,0.0012094711643213037,0.1923871341123717,7.002886093169117e-07,9.391806037641496e-05,7.252678340892826e-06,0.6991973989556227,0.011521378232909925,0.009849110592848235,0.00014131474020785873,0.000259574382299808,5.924260810965205e-08,0.04745138645335106,5.807795771460501e-05,1.3911390759970748e-05,3.778321125761003e-08,0.03244911746596445,7.298557897500498e-05,0.002931912671638955,1.0980005337378451e-06,5.958019040842253e-05,0.00011748330106248416,0.0020390407727984483,1.2684112634171666e-06,3.323000966105209e-05,1.2857130225327808e-08,2.3041054930772177e-07,2.1244085470796736e-05,7.682857047802894e-05,3.5010251893281556e-06,1.7406133229555588e-06,0.025094778942381993,0.4475985031930686,0.000853963176638294,0.009889519026315447,-0.002748209403536776,0.6033725065655511,0.10953497918020841,-0.10127426965941255,0.012130936939938884,-0.01644112485941605,0.00017563161706826702,-0.22229263100814203,0.007776895817733628,0.0038061498950162087,0.0001983581486491441,-0.12998315074003264,-0.008718045708472469,0.055255578251293874,-0.0010693057164317666,0.007876831520417555,-0.00782120529349298,0.04608011645182647,-0.00114929272560701,-0.005882552972502609,-0.00011571046378191884,-0.0003463672286469766,0.004703483587735581,-0.008944621941950783,0.0019094057701556377,0.001346330748381387,0.0250947789423821,0.4475985031930686,0.0008539631766382168,0.009889519026315519,-0.0027482094035367628,0.6033725065655511,0.1095349791802084,-0.10127426965941244,0.01213093693993883,-0.01644112485941604,0.00017563161706830443,-0.22229263100814203,0.00777689581773359,0.003806149895016155,0.0001983581486491139,-0.1299831507400326,-0.008718045708472465,0.05525557825129382,-0.0010693057164317694,0.007876831520417581,-0.007821205293492946,0.04608011645182642,-0.0011492927256071094,-0.005882552972502616,-0.00011571046378190154,-0.00034636722864694837,0.004703483587735583,-0.008944621941950712,0.0019094057701556652,0.0013463307483813519,fourier,short_rect,0.5,1.0,0.2603402002231292
