Re,E_total,E_modes_sum,modal_coverage,domain_area,A10,A20,A30,A40,A50,A60,A70,A80,mode2_fraction,fourier_mode2_fraction,temporal_fraction,dominant_i,dominant_j,reconstruction_rmse,Efrac_0_0,Efrac_0_1,Efrac_0_2,Efrac_0_3,Efrac_0_4,Efrac_1_0,Efrac_1_1,Efrac_1_2,Efrac_1_3,Efrac_1_4,Efrac_2_0,Efrac_2_1,Efrac_2_2,Efrac_2_3,Efrac_2_4,Efrac_3_0,Efrac_3_1,Efrac_3_2,Efrac_3_3,Efrac_3_4,Efrac_4_0,Efrac_4_1,Efrac_4_2,Efrac_4_3,Efrac_4_4,Efrac_5_0,Efrac_5_1,Efrac_5_2,Efrac_5_3,Efrac_5_4,c_0_0,c_0_1,c_0_2,c_0_3,c_0_4,c_1_0,c_1_1,c_1_2,c_1_3,c_1_4,c_2_0,c_2_1,c_2_2,c_2_3,c_2_4,c_3_0,c_3_1,c_3_2,c_3_3,c_3_4,c_4_0,c_4_1,c_4_2,c_4_3,c_4_4,c_5_0,c_5_1,c_5_2,c_5_3,c_5_4,native_c_0_0,native_c_0_1,native_c_0_2,native_c_0_3,native_c_0_4,native_c_1_0,native_c_1_1,native_c_1_2,native_c_1_3,native_c_1_4,native_c_2_0,native_c_2_1,native_c_2_2,native_c_2_3,native_c_2_4,native_c_3_0,native_c_3_1,native_c_3_2,native_c_3_3,native_c_3_4,native_c_4_0,native_c_4_1,native_c_4_2,native_c_4_3,native_c_4_4,native_c_5_0,native_c_5_1,native_c_5_2,native_c_5_3,native_c_5_4,basis_type,energy_final,native_c20
100,0.25810944851431894,0.25810944851431894,1.0,1.0,-0.021206114846012647,0.6875849675051029,0.05162258633746189,-0.18931329379664077,-0.027214261205848647,0.005997273347092041,0.0,0.0,0.9158383977422774,0.9158383977422774,0.007196776939559144,1,0,1.527652230014475e-16,0.0008711407301258295,0.003598934687503864,6.522201342473167e-07,3.099238490956673e-05,4.411825138552619e-09,0.9158383977422774,0.0012737123397240468,0.00010468111169821973,2.256418917810922e-05,4.971281048147295e-06,0.005162328298146104,0.0018020815031192339,1.0023949123573984e-08,1.3294719480823028e-05,5.705028655429711e-08,0.06942698807507036,0.00011848806516590328,7.673694719583748e-05,4.4439050455456523e-07,5.432565077359036e-06,0.001434693726330348,0.0001341558454956279,5.857742116521113e-06,1.0268143305973987e-06,1.7317456954025259e-06,6.967448849077144e-05,7.745468635976274e-07,8.360180246278022e-08,8.869394037611785e-08,5.851382982891143e-11,-0.021206114846012647,0.06095634659100478,-0.0008205953428103526,0.005656651793119944,-6.749025865866645e-05,0.6875849675051029,0.03626332525139175,-0.010395996154345829,0.004826605608472494,-0.002265510635372947,0.05162258633746189,-0.04313394315144213,-0.00010173054566296736,-0.0037048577372675484,0.00024269501849122073,-0.18931329379664077,-0.011060359696772973,0.008900905823878832,-0.0006773518673646033,0.002368287462395804,-0.027214261205848647,0.011768923705394422,0.0024592182393877644,0.0010296222231422438,0.0013371311475055716,0.005997273347092041,0.0008942435100389133,0.0002937918659763829,0.0003026069664567666,-7.772508564833115e-06,-0.02120611484601287,0.060956346591004726,-0.0008205953428103851,0.005656651793120018,-6.749025865862394e-05,0.6875849675051029,0.03626332525139167,-0.010395996154345841,0.004826605608472459,-0.0022655106353728673,0.051622586337461904,-0.04313394315144216,-0.00010173054566298308,-0.0037048577372676135,0.00024269501849125477,-0.18931329379664072,-0.011060359696773006,0.008900905823878825,-0.000677351867364619,0.002368287462395778,-0.02721426120584868,0.01176892370539443,0.0024592182393877245,0.0010296222231422677,0.001337131147505539,0.005997273347092075,0.0008942435100389567,0.00029379186597648134,0.0003026069664568238,-7.772508564857401e-06,fourier,0.25810944851431894,0.6875849675051029
500,0.2533937944412381,0.25339379444123805,0.9999999999999998,1.0,0.0011208007242559104,0.6835451527575223,-0.010057607297197471,-0.18076728941900413,-0.01931216190368794,-0.006852881106111383,0.0,0.0,0.9219522855494706,0.9219522855494706,0.012538718398043495,1,0,1.6262965166217066e-16,2.4787392016892585e-06,3.860348069705975e-06,6.146759665649841e-06,3.291719681698258e-07,1.5822942170891972e-07,0.9219522855494706,0.006484574219364141,0.00016037097499147906,6.335235828351875e-05,8.112223042096909e-06,0.00019960130587984412,0.00026746474624030043,4.725153517648601e-06,4.6445904091251217e-07,2.1548933744916922e-07,0.06447832117584026,0.004761302055321247,0.00045835341796119646,4.3793884114836286e-05,2.3638781252599837e-05,0.0007359288300975833,4.368398571713754e-06,6.8516887264548134e-06,1.7621891052609862e-09,9.368301084688615e-07,9.266600146632403e-05,0.00016512886373719904,7.024525670170537e-05,1.0144420135214161e-06,3.308884402666503e-06,0.0011208007242559104,0.001978067992003011,-0.002496037463819299,-0.0005776162533663422,-0.00040047148991690274,0.6835451527575223,0.08107159469951258,-0.012749432908381734,0.008013262619498158,-0.002867463672300369,-0.010057607297197471,0.016464981862011584,-0.002188446553292397,-0.0006861225509757268,-0.0004673485246702866,-0.18076728941900413,0.06946896844717695,0.021554016959471692,0.006662461547859989,0.004894862808113288,-0.01931216190368794,0.002104210150834021,0.0026352801784452744,4.226240806698509e-05,0.0009744474042896753,-0.006852881106111383,-0.012937175789814256,0.008437941013575275,0.0010140085030152389,0.0018313391539079753,0.0011208007242559104,0.0019780679920030353,-0.0024960374638193206,-0.00057761625336635,-0.0004004714899168557,0.6835451527575227,0.08107159469951267,-0.012749432908381634,0.008013262619498227,-0.0028674636723003116,-0.010057607297197563,0.01646498186201159,-0.0021884465532924055,-0.0006861225509757559,-0.0004673485246703638,-0.18076728941900405,0.06946896844717697,0.02155401695947167,0.006662461547860008,0.004894862808113282,-0.019312161903688035,0.002104210150834066,0.0026352801784452692,4.226240806685412e-05,0.0009744474042895964,-0.00685288110611134,-0.012937175789814287,0.008437941013575295,0.0010140085030152686,0.001831339153907919,fourier,0.2533937944412381,0.6835451527575227
1000,0.26868464066709585,0.26868464066709585,1.0,1.0,0.05935261497404831,0.5862802610841238,-0.07486951969575978,-0.10823388059273434,-0.0016728580619963518,0.0021439794571143336,0.0,0.0,0.6396430843301312,0.6396430843301312,0.32155651040268546,1,0,1.4804128379071383e-16,0.006555515967550859,0.2978872546232917,0.002141256086608544,9.022383839007917e-05,3.9893158507176865e-05,0.6396430843301312,0.00432185176895074,0.0019027993592145166,0.00020174704115357415,0.00013513543086135784,0.010431271704918534,0.012086891178923222,0.0020318327729590665,5.733491491438445e-06,8.864862994202784e-05,0.02179985591859119,9.511083504149063e-06,0.00023934626889721912,6.045974267397511e-06,4.069360053869345e-05,5.207692722289837e-06,2.5624267174718314e-05,0.0002244072976330098,4.460436078083685e-06,8.441944925608153e-07,8.553983400606038e-06,4.3232064829547955e-05,2.3842407380843597e-05,5.050120229841402e-06,1.8530736593245027e-07,0.05935261497404831,0.5658188048050959,0.04797176762249432,0.009847184287387852,-0.006547878727825161,0.5862802610841238,0.06815321531833937,-0.045221807221389666,0.01472498981432556,-0.01205135920672471,-0.07486951969575978,-0.11397476936921218,0.04672995863461194,0.0024823384951653876,0.009760845307985187,-0.10823388059273434,0.003197175036601552,0.01603853687262768,-0.0025490864430365704,0.006613242907436317,-0.0016728580619963518,-0.005247798402452918,-0.015529944510860207,0.0021894754301964342,-0.0009525168636551145,0.0021439794571143336,-0.0068163896027218646,0.005062050438215912,0.0023297122047845897,0.00044627006634335867,0.05935261497404809,0.565818804805096,0.04797176762249419,0.009847184287387949,-0.006547878727825229,0.5862802610841239,0.06815321531833943,-0.04522180722138968,0.014724989814325552,-0.012051359206724722,-0.07486951969575976,-0.11397476936921218,0.04672995863461187,0.0024823384951654093,0.009760845307985187,-0.10823388059273442,0.0031971750366015894,0.016038536872627747,-0.0025490864430365184,0.006613242907436281,-0.001672858061996323,-0.00524779840245296,-0.015529944510860318,0.00218947543019646,-0.0009525168636549779,0.0021439794571143055,-0.006816389602721951,0.005062050438215907,0.002329712204784633,0.00044627006634330186,fourier,0.26868464066709585,0.5862802610841239
100,0.28901165088928266,0.28898226369698404,0.9998983183127456,1.0,0.04804074147954649,-0.038949754991269216,-0.004055545601402427,0.00016776428704009738,-0.0008952083716534673,-0.0007768208875104248,0.0,0.0,0.002624605979052865,0.002624605979052865,0.9932500107312674,0,1,0.005428131898535146,0.003992767825800829,0.9866202225946391,0.0005679595452462255,0.0001352925467888642,0.00017696710259099341,0.002624605979052865,0.001054857515992821,0.0014234814314017634,0.00227398609386086,9.664992036645295e-05,2.8454648929283853e-05,0.00023489433900803692,0.0003386404959008526,2.441856433301284e-06,2.7285736521880364e-06,4.869155952618357e-08,7.101148425518828e-06,1.939141567216034e-05,1.8999946096858783e-05,3.825103048121843e-07,1.3864458858536808e-06,0.00022997162007377725,8.628283028757463e-06,1.4372620999350898e-05,6.876268341452362e-07,1.0439902499011357e-06,1.4211840409550086e-05,4.698295404101645e-08,7.639024306717476e-06,4.5569628016520106e-07,0.04804074147954649,1.0679789124001058,-0.025623967359481074,-0.01250617804134663,-0.014303224038365064,-0.038949754991269216,-0.03492083115563277,0.040566129640361936,0.05127215521454109,0.01057032696626292,-0.004055545601402427,-0.016478737900853885,-0.01978595954491677,0.0016801487541560356,0.0017760513233483584,0.00016776428704009738,0.002865180364074155,0.00473469959194514,0.004686664395179386,0.0006649810062729074,-0.0008952083716534673,0.01630514980921123,-0.0031582744165009947,0.004076201625350922,0.0008915877220601137,-0.0007768208875104248,-0.004053338110219323,0.00023305468123210448,0.0029717113090391373,-0.0007258141201014205,0.13635990607433995,4.027660462475645,-0.23864641328840772,0.03767629845312106,-0.026583172777216182,0.33662014397445067,0.45312664999011854,-0.3532623184423784,-0.5727691338080753,-0.04882766620339549,-0.06812556902891492,-0.04125994541205853,-0.18393308278963394,0.13833733046845678,0.04221977934726191,-0.02735207806037194,0.09936807388848629,0.047528846397298444,-0.0391649493797253,0.042014239254544034,0.0012243886946273798,0.31253311078164714,0.021617740759347838,0.05515100277136111,0.007022665533112151,0.018067807049594552,0.08681040807572435,0.018862355164281655,-0.027482715581424448,0.014528471321578855,chebyshev_mod,0.28901165088928266,0.33662014397445067
500,0.2850137677401783,0.2849992757634725,0.9999491534152168,1.0,0.05283394335869869,-0.18742496773714634,0.009205049445153851,-0.009097251141135682,0.002073012611414654,-0.005094455323652057,0.0,0.0,0.06162530113859891,0.06162530113859891,0.9330799488601704,0,1,0.0038045113353343766,0.004897001279908127,0.9191901445623827,0.003106558275568949,0.00017654484997650562,6.261070572727734e-05,0.06162530113859891,0.00018714155129446778,0.0059152082600802906,0.0009855173656549863,0.0003428314059555875,0.00014864709161167735,0.0018218768331620023,0.0011017035856084293,4.2405366484637015e-05,3.094050717334927e-06,0.00014518593080798008,3.43601378563005e-05,1.94630757146369e-05,4.397971072564196e-06,7.336540470203202e-06,7.538901227750065e-06,2.8113776654253733e-05,2.9990303398042047e-05,1.276800740169992e-05,1.8014168406568938e-07,4.5530212891936955e-05,3.6405191053548563e-06,2.5081990992001685e-06,7.134091487048551e-07,8.399659521664085e-07,0.05283394335869869,1.023683244702899,0.05951174266728667,-0.014186995857746403,-0.008448647972356968,-0.18742496773714634,-0.014606562721623195,0.08211980986761497,0.033519308916426224,0.01976984276225429,0.009205049445153851,-0.04557455345159386,-0.03544012922477131,0.006953017553318695,-0.0018781342364451257,-0.009097251141135682,0.006258789771352331,0.004710517823441931,0.0022391804802684707,0.0028920684926819515,0.002073012611414654,0.00566138266137689,-0.005847272652150586,0.0038152629770923934,-0.0004531792585837219,-0.005094455323652057,-0.0020372511546172117,0.0016910012128979225,0.0009018457282987682,0.0009785741889104054,0.267794599775928,3.5433466637519913,-0.05550765076685752,0.05078365585698409,-0.04688897234660147,1.7518559785488212,0.1741100065683638,-0.7450274948402276,-0.31678441399482693,-0.2194317789574994,0.08648865373446113,-0.49232647803820145,-0.38046217656665526,0.15729227233976353,-0.019569761159880773,-0.07606839516653632,0.05179288404378525,0.053157058972666864,0.013643986106874346,-0.009401573179167882,-0.0006079889509763882,0.2542558060188422,0.03687912853999527,0.03276703971709386,-0.00030686965075400405,0.05218293490190122,0.07102273994022609,-0.009830487216326374,-0.005658827179114434,-0.001614878648346623,chebyshev_mod,0.2850137677401783,1.7518559785488212
1000,0.290763304185121,0.2906946125492423,0.9997637541089609,1.0,0.06309437396063985,-0.05272293683863015,0.009775841293991444,-0.005125717294656817,0.00588201271933711,-0.004086007742368741,0.0,0.0,0.004780018710890045,0.004780018710890045,0.9878404103130535,0,1,0.008300226575660095,0.006845602536815546,0.9727085395396536,0.010581727641385782,0.00013246009622511844,1.7551251131664816e-05,0.004780018710890045,1.2345532545775512e-06,0.0019193110111810326,0.0010940208310057623,6.582837391146091e-05,0.00016433826351151828,6.226230196191879e-05,0.0002979121671605329,0.00028765060820807003,1.687289303000462e-05,4.517932181706244e-05,1.3066458046842214e-05,5.493099865338678e-06,1.023091020699263e-05,6.468693785935049e-10,5.9495254615100785e-05,0.0005142183430399077,3.354615608880922e-06,6.638994033135985e-05,1.8991984649463455e-06,2.8709708258212247e-05,2.5052837895090964e-05,4.067630304146453e-08,1.515945271546925e-05,1.328655966606131e-07,0.06309437396063985,1.0636314191779652,0.11093742547934592,-0.012412015992753878,0.00451807913681277,-0.05272293683863015,-0.0011982700588656359,0.04724680778083881,0.03567077861054268,0.008749965830248708,0.009775841293991444,-0.008509663364580117,-0.01861418019473827,0.018290789080128624,0.004429906603334315,-0.005125717294656817,-0.003898331189468696,-0.002527601129185313,0.003449506200375038,2.7428880975790713e-05,0.00588201271933711,0.024455332710464732,-0.001975245927685156,0.008787208524986581,0.0014862263905221292,-0.004086007742368741,-0.005397942543447776,0.00021750564382904194,0.004198958233270697,0.00039310273414245006,0.37664521948552865,4.197437999378513,0.27470123596966844,0.1994411819832102,0.06335093757201689,0.6427620166751052,0.3057834768936648,-0.3568969983051726,-0.5068978904866182,-0.08703390645458146,0.20138180195263444,0.2493985975459868,-0.20048313429476677,0.36490260676549646,0.06552386447496114,0.07886323048574045,0.2016118131246878,0.06138006559854645,-0.10686815467067189,-0.0020435872979217493,0.05463542366110188,0.40687107550713186,0.03657582387648785,0.06769470664470235,0.006836536637832521,0.04337473592640386,0.06613903961674569,-0.023413155545866482,-0.05295226315925697,-0.00726533512018873,chebyshev_mod,0.290763304185121,0.6427620166751052
