total,pde,bc,diss,ctrl,energy,var,epoch
3.661063545242399,0.06902666551580032,0.02281715765225338,0.0015931055046902389,0.0045887482162329015,0.18225970020561688,0.09709618423024849,1
6.862136358949345,0.7441068846677906,0.27238652693827603,0.0023929470535368315,0.0001104169909648241,0.23949205105813584,0.13397485274168858,2
3.422617712083343,0.1480251388570418,0.08152833476356915,0.001814262159305697,0.0014039831515276777,0.28746976316348527,0.17019014543317088,3
3.8722763416716166,0.20307112076094108,0.09663034042886792,0.002036696378829558,0.0027100509200843723,0.3020581494108691,0.1868046938073912,4
4.393841701497923,0.30979279874980115,0.13359529514698204,0.0022072088101485108,0.001905391370197092,0.2936507888840178,0.18286894622509864,5
3.714243998176895,0.229980154525635,0.10469980456242547,0.0021109857212038264,0.0007132572184432057,0.2767068758645261,0.170151076410037,6
2.772099307348365,0.14989534475058516,0.049601378524749024,0.0019772553265019893,6.322113415484147e-05,0.2579511718730538,0.15481804033282942,7
2.5373808492923926,0.1488280898821155,0.02845793117167891,0.0019268385196000107,5.458615596007405e-05,0.24261175555628578,0.14216874878790853,8
2.8294156267857207,0.13218676663772141,0.046934022193549266,0.001930910005836908,0.00014980379241599247,0.23776056404829077,0.14040383908574106,9
2.8777459921754462,0.11394143585602284,0.05365781183492251,0.0019259857357463606,0.00012309952737069276,0.23890497736051464,0.14452679400720653,10
2.5297047864407545,0.11223989624563574,0.035595701789988686,0.0019146191465400993,2.9750325774133047e-05,0.24454561407909808,0.15296457203779948,11
2.2806931981133802,0.13039956423309015,0.023131393106249953,0.0019353024956624836,1.7999368915090593e-05,0.25424256631239756,0.1653507052999178,12
2.362685735885082,0.13199619189082412,0.03122265308887135,0.002037019257849663,0.00014598983737573363,0.262082625433892,0.17673452878530388,13
2.454578503652926,0.15402391519882186,0.037109092587258204,0.0021171808295901567,0.0001828139735924763,0.2635208717763492,0.1813539404329565,14
2.3948568961378767,0.18399910906486508,0.031753351680035014,0.0021639897255179242,8.819009006341306e-05,0.2593909578884911,0.1796280484715332,15
2.286313809123743,0.1894612027475629,0.022982188362487214,0.002163438361133931,4.505587186464767e-06,0.25212263684752356,0.17357107605743646,16
2.2367092865541887,0.15185839224389308,0.02139940993712076,0.002156799363157515,1.049034319890064e-07,0.24967611200703174,0.1713941733356337,17
