Re,E_total,E_modes_sum,modal_coverage,domain_area,A10,A20,A30,A40,A50,A60,A70,A80,mode2_fraction,fourier_mode2_fraction,temporal_fraction,dominant_i,dominant_j,reconstruction_rmse,Efrac_0_0,Efrac_0_1,Efrac_0_2,Efrac_0_3,Efrac_0_4,Efrac_1_0,Efrac_1_1,Efrac_1_2,Efrac_1_3,Efrac_1_4,Efrac_2_0,Efrac_2_1,Efrac_2_2,Efrac_2_3,Efrac_2_4,Efrac_3_0,Efrac_3_1,Efrac_3_2,Efrac_3_3,Efrac_3_4,Efrac_4_0,Efrac_4_1,Efrac_4_2,Efrac_4_3,Efrac_4_4,Efrac_5_0,Efrac_5_1,Efrac_5_2,Efrac_5_3,Efrac_5_4,c_0_0,c_0_1,c_0_2,c_0_3,c_0_4,c_1_0,c_1_1,c_1_2,c_1_3,c_1_4,c_2_0,c_2_1,c_2_2,c_2_3,c_2_4,c_3_0,c_3_1,c_3_2,c_3_3,c_3_4,c_4_0,c_4_1,c_4_2,c_4_3,c_4_4,c_5_0,c_5_1,c_5_2,c_5_3,c_5_4,native_c_0_0,native_c_0_1,native_c_0_2,native_c_0_3,native_c_0_4,native_c_1_0,native_c_1_1,native_c_1_2,native_c_1_3,native_c_1_4,native_c_2_0,native_c_2_1,native_c_2_2,native_c_2_3,native_c_2_4,native_c_3_0,native_c_3_1,native_c_3_2,native_c_3_3,native_c_3_4,native_c_4_0,native_c_4_1,native_c_4_2,native_c_4_3,native_c_4_4,native_c_5_0,native_c_5_1,native_c_5_2,native_c_5_3,native_c_5_4,basis_type
500,0.25719030971995294,0.257190309719953,1.0000000000000002,1.0,0.011922279658088675,0.6887655869551633,-0.033288987384160695,-0.17434645823679926,0.037579194005431166,-0.0021674494287199403,0.0,0.0,0.922270427471099,0.922270427471099,0.013450559396270594,1,0,1.4008463399019826e-16,0.00027633380200142054,3.3256706911797364e-05,6.164765122622073e-06,1.8366116945979436e-06,5.811269034900908e-08,0.922270427471099,0.009341567805417747,6.228997376436371e-05,7.425242342818744e-05,2.4109598410032575e-06,0.0021543515427728394,0.0005512839449486232,4.977214425277953e-05,3.310664897171589e-06,3.184681361855063e-06,0.059093765104941263,0.002735140228301462,0.0002374904315896221,3.5046210859725184e-05,1.1991966463306192e-05,0.0027454296851921298,4.262724514186216e-06,7.340824314825394e-05,1.2438442510801996e-07,4.275833188286002e-06,9.132997722919136e-06,0.00020266950270877353,1.4516910357205673e-05,2.465901476813941e-07,1.9975762358873073e-06,0.011922279658088675,0.005849206014806065,0.0025183469588108266,0.0013745671763416042,0.00024450783897062576,0.6887655869551633,0.09803184619592413,-0.008005092790194113,0.008740023748011813,-0.0015748974674308117,-0.033288987384160695,-0.02381469198162965,-0.007155672769432248,-0.0018455036497200834,-0.0018100488234463349,-0.17434645823679926,0.05304532260037093,0.01563076935484114,0.006004513577476031,0.003512388115712162,0.037579194005431166,-0.0020941169385250563,-0.008690198798945175,-0.0003577175915040799,-0.002097334367244413,-0.0021674494287199403,-0.014439478130799368,0.0038645096304429204,0.0005036689248149688,0.0014335372346710416,0.01192227965808873,0.005849206014806041,0.00251834695881077,0.0013745671763416506,0.00024450783897073027,0.6887655869551635,0.09803184619592414,-0.008005092790194068,0.00874002374801176,-0.0015748974674307916,-0.03328898738416063,-0.023814691981629783,-0.00715567276943227,-0.0018455036497199901,-0.0018100488234463578,-0.17434645823679945,0.05304532260037095,0.015630769354841124,0.0060045135774760405,0.0035123881157121256,0.037579194005431166,-0.0020941169385250147,-0.00869019879894526,-0.00035771759150418636,-0.0020973343672444304,-0.0021674494287198297,-0.014439478130799453,0.00386450963044293,0.0005036689248149508,0.0014335372346710347,fourier
